index,course,req_type,requisite, object_tree, json_tree
2641,"HIST351",1,"Prerequisite: HIST 211 or HIST 221 recommended.", "[]", "{}"
2642,"HIST353",1,"Prerequisite: HIST 202 or HIST 203 recommended.", "[]", "{}"
2643,"HIST354",1,"Prerequisite(s): HIST 214, HIST 215 or HIST 226 recommended.", "[]", "{}"
2644,"HIST356",1,"Prerequisite(s): HIST 212, HIST 214 or HIST 249 recommended.", "[]", "{}"
2645,"HIST357",1,"Prerequisite: HIST 202 or HIST 203 recommended.", "[]", "{}"
2646,"HIST358",1,"Prerequisite: HIST 208 recommended.", "["HIST 208"]", "{"prerequisites": "HIST 208"}"
2647,"HIST360",1,"Prerequisite: HIST 210 or HIST 213 recommended", "[]", "{}"
2648,"HIST361",1,"Prerequisite: HIST 202 or HIST 203 recommended.", "[]", "{}"
2649,"HIST362",1,"Prerequisite(s): HIST 205, HIST 212 or HIST 275 recommended.", "[]", "{}"
2650,"HIST363",1,"Prerequisite(s): HIST 202 and HIST 203 recommended.", "[]", "{}"
2651,"HIST364",1,"Prerequisite(s): HIST 202 and HIST 203 recommended.", "[]", "{}"
2652,"HIST365",1,"Prerequisite: HIST 208 recommended.", "["HIST 208"]", "{"prerequisites": "HIST 208"}"
2653,"HIST366",1,"Prerequisite: HIST 210 or HIST 213 recommended.", "[]", "{}"
2654,"HIST367",1,"Prerequisite(s): HIST 203 recommended.", "["HIST 203"]", "{"prerequisites": "HIST 203"}"
2655,"HIST368",1,"Prerequisite(s): HIST 205, CLAS 201 or CLAS 203 recommended.", "[]", "{}"
2656,"HIST369",1,"Prerequisite(s): HIST 205, CLAS 201 or CLAS 203 recommended.", "[]", "{}"
2657,"HIST370",1,"Prerequisite(s): HIST 202 or HIST 203 recommended.", "[]", "{}"
2658,"HIST371",1,"Prerequisite: HIST 211 or HIST 221 recommended.", "[]", "{}"
2659,"HIST372",1,"Prerequisite: HIST 212 or HIST 214 recommended.", "[]", "{}"
2660,"HIST373",1,"Prerequisite: HIST 203 recommended.", "["HIST 203"]", "{"prerequisites": "HIST 203"}"
2661,"HIST374",1,"Prerequisite(s): HIST 202 or HIST 203 recommended.", "[]", "{}"
2662,"HIST375",1,"Prerequisite(s): HIST 205, HIST 275, HIST 207 or CLAS 201 recommended.", "[]", "{}"
2663,"HIST376",1,"Prerequisite: HIST 205, HIST 275, HIST 212 or CLAS 201 recommended.", "[]", "{}"
2664,"HIST380",1,"Prerequisite: HIST 212, HIST 214 or permission of instructor", "[]", "{}"
2665,"HIST381",1,"Prerequisite(s): HIST 200, HIST 201, HIST 206 or AFRI 200 recommended.", "[]", "{}"
2666,"HIST382",1,"Prerequisite(s): HIST 200, HIST 201, HIST 206 or AFRI 200 recommended.", "[]", "{}"
2667,"HIST383",1,"Prerequisite: HIST 215 or permission of instructor.", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2668,"HIST384",1,"Prerequisite: HIST 215 or permission of instructor", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2669,"HIST386",1,"Prerequisite: HIST 215 or permission of instructor", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2670,"HIST387",1,"Prerequisite(s): HIST 203, HIST 215, HIST 216, HIST 221 or HIST 226 recommended.", "[]", "{}"
2671,"HIST388",1,"Prerequisite(s): HIST 203 , HIST 215, HIST 216, HIST 221 or HIST 226 recommended.", "[]", "{}"
2672,"HIST389",1,"Prerequisite(s): HIST 200, HIST 201, HIST 206 or AFRI 200 recommended.", "[]", "{}"
2673,"HIST390",1,"Prerequisite: HIST 214 or HIST 215 or HIST 225 or permission of Instructor", "[]", "{}"
2674,"HIST391",1,"Prerequisite(s): HIST 205, HIST 275, HIST 207 or CLAS 201 recommended.", "[]", "{}"
2675,"HIST392",1,"Prerequisite: HIST 211 or HIST 221 recommended.", "[]", "{}"
2676,"HIST393",1,"Prerequisite: HIST 211 or HIST 221 recommended.", "[]", "{}"
2677,"HIST394",1,"Prerequisite: HIST 214 or HIST 250 recommended.", "[]", "{}"
2678,"HIST397",1,"Prerequisite: HIST 203 recommended", "["HIST 203"]", "{"prerequisites": "HIST 203"}"
2679,"HIST398",1,"Prerequisite: HIST 214 or HIST 212 recommended.", "[]", "{}"
2680,"HIST400",1,"Prerequisite: ARLE 101 or HIST 205 or HIST 208 or permission of instructor", "[]", "{}"
2681,"HIST401",1,"Prerequisite: HIST 214 or HIST 380 or consent of instructor ", "[]", "{}"
2682,"HIST404",1,"Prerequisites: HIST 208 or HIST 218 or EAST 211 or permission of the instructor", "[]", "{}"
2683,"HIST405",1,"Prerequisites: HIST 320 or permission of the instructor.", "["HIST 320"]", "{"prerequisites": "HIST 320"}"
2684,"HIST408",1,"Prerequisite: HIST 223", "["HIST 223"]", "{"prerequisites": "HIST 223"}"
2685,"HIST409",1,"Prerequisites: HIST 210, HIST 309, HIST 360, HIST 366 or permission of instructor.", "[]", "{}"
2686,"HIST410",1,"Prerequisite: A prior course on history of science or HPSC 300 or permission of Instructor.", "["HPSC 300"]", "{"prerequisites": "HPSC 300"}"
2687,"HIST412",1,"Prerequisite: HIST 215 or a course in British history or permission of instructor ", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2688,"HIST418",1,"Prerequisites: any two of the following: HIST 200, HIST 202, HIST 211, HIST 214, HIST 309 or permission of instructor.", "[]", "{}"
2689,"HIST419",1,"Prerequisite: HIST 309, HIST 360 or permission of instructor ", "[]", "{}"
2690,"HIST423",1,"Prerequisite: HIST 397 or permission of instructor", "["HIST 397"]", "{"prerequisites": "HIST 397"}"
2691,"HIST426",1,"Prerequisite: HIST 215 or a course in British history or permission of instructor ", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2692,"HIST427",1,"Prerequisite: HIST 307 or a course in East-European history or consent of instructor ", "["HIST 307"]", "{"prerequisites": "HIST 307"}"
2693,"HIST430",1,"Prerequisites: HIST 249 (or HIST 349 prior to Winter 2006) or permission of the instructor.", "[]", "{}"
2694,"HIST432",1,"Prerequisite: HIST 202 and HIST 203 or consent of the instructor", "[]", "{}"
2695,"HIST433",1,"Prerequisites: HIST 215 or a course in British History or permission of instructor.", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2696,"HIST435",1,"Prerequisite(s): HIST 310 or HIST 341 or permission of instructor.", "[]", "{}"
2697,"HIST438",1,"Prerequisite: HIST 304 or other 300-level course relevant to the current topic of the course or permission on the instructor.", "[]", "{}"
2698,"HIST441",1,"Prerequisite: HIST 208 and HIST 218 and permission of instructor ", "[]", "{}"
2699,"HIST443",1,"Prerequisite: HIST 218 or permission of the instructor.", "["HIST 218"]", "{"prerequisites": "HIST 218"}"
2700,"HIST445",1,"Prerequisite: HIST 208 or HIST 218", "[]", "{}"
2701,"HIST449",1,"Prerequisite: HIST 349 or an introductory course in Ancient Greek or Roman history", "["HIST 349"]", "{"prerequisites": "HIST 349"}"
2702,"HIST452",1,"Prerequisites: HIST 214 or HIST 249 and a 300-level course in History or permission of instructor.", "[]", "{}"
2703,"HIST453",1,"Prerequisite: HIST 215 or permission of instructor", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2704,"HIST457",1,"Prerequisite: HIST 349 or HIST 356 or permission of instructor ", "[]", "{}"
2705,"HIST472",1,"Prerequisite(s): HIST 215 or permission of instructor.", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2706,"HIST475",1,"Prerequisite(s): HIST 205, HIST 275, HIST 375, HIST 376, HIST 391, or permission of instructor.", "[]", "{}"
2707,"HIST480",1,"Prerequisite(s): HIST 341 or permission of instructor.", "["HIST 341"]", "{"prerequisites": "HIST 341"}"
2708,"HIST481",1,"Prerequisite(s): HIST 341 or permission of instructor.", "["HIST 341"]", "{"prerequisites": "HIST 341"}"
2709,"HIST503",1,"Prerequisite(s): Undergraduate students: HIST 215 or permission of instructor; MA students: a prior course in the history of modern Europe pertinent to the subject of the course or permission of the instructor.", "["HIST 215"]", "{"prerequisites": "HIST 215"}"
2710,"HIST510",1,"Prerequisites: HISP 218 or HISP 210 or equivalent proficiency", "[]", "{}"
2711,"HIST522",1,"Prerequisite(s): HIST 342 or permission of instructor", "["HIST 342"]", "{"prerequisites": "HIST 342"}"
2712,"HIST528",1,"Prerequisites: HIST 200 or HIST 213 or permission of instructor.", "[]", "{}"
2713,"HIST550D2",1,"Prerequisite (Undergraduate): 6 credits at the 300 or 400 level in Ancient history or permission of instructor. HIST 550D1.", "[]", "{}"
2714,"HIST552D2",1,"Prerequisite: Permission of instructor and HIST 552D1", "["HIST 552D1"]", "{"prerequisites": "HIST 552D1"}"
2715,"HIST555D1",1,"Prerequisite(s): HIST 380 or HIST 401 or permission of instructor.", "[]", "{}"
2716,"HIST555D2",1,"Prerequisite: HIST 555D1", "["HIST 555D1"]", "{"prerequisites": "HIST 555D1"}"
2717,"HIST556D2",1,"Prerequisite(s): HIST 556D1", "["HIST 556D1"]", "{"prerequisites": "HIST 556D1"}"
2718,"HIST560D2",1,"Prerequisite: HIST 560D1", "["HIST 560D1"]", "{"prerequisites": "HIST 560D1"}"
2719,"HIST564D1",1,"Prerequisites: HIST 309, HIST 360, HIST 366, HIST 409 or permission of instructor", "[]", "{}"
2720,"HIST564D2",1,"Prerequisite: HIST 564D1", "["HIST 564D1"]", "{"prerequisites": "HIST 564D1"}"
2721,"HIST565D2",1,"Prerequisite: HIST 565D1", "["HIST 565D1"]", "{"prerequisites": "HIST 565D1"}"
2722,"HIST567D2",1,"Prerequisite: HIST 567D1", "["HIST 567D1"]", "{"prerequisites": "HIST 567D1"}"
2723,"HIST568D2",1,"Prerequisite: HIST 568D1", "["HIST 568D1"]", "{"prerequisites": "HIST 568D1"}"
2724,"HIST569D2",1,"Prerequisite: HIST 569D1", "["HIST 569D1"]", "{"prerequisites": "HIST 569D1"}"
2725,"HIST570D2",1,"Prerequisite: HIST 570D1 	", "["HIST 570D1"]", "{"prerequisites": "HIST 570D1"}"
2726,"HIST571D2",1,"Prerequisite: HIST 571D1", "["HIST 571D1"]", "{"prerequisites": "HIST 571D1"}"
2727,"HIST572D2",1,"Prerequisite: HIST 572D1", "["HIST 572D1"]", "{"prerequisites": "HIST 572D1"}"
2728,"HIST573D2",1,"Prerequisite: HIST 573D1 	", "["HIST 573D1"]", "{"prerequisites": "HIST 573D1"}"
2729,"HIST574D2",1,"Prerequisite: HIST 574D1 	", "["HIST 574D1"]", "{"prerequisites": "HIST 574D1"}"
2730,"HIST575D2",1,"Prerequisite: HIST 575D1 	", "["HIST 575D1"]", "{"prerequisites": "HIST 575D1"}"
2731,"HIST576D2",1,"Prerequisite: HIST 576D1 	", "["HIST 576D1"]", "{"prerequisites": "HIST 576D1"}"
2732,"HIST577D2",1,"Prerequisite: HIST 577D1", "["HIST 577D1"]", "{"prerequisites": "HIST 577D1"}"
2733,"HIST578D2",1,"Prerequisite: HIST 578D1 	", "["HIST 578D1"]", "{"prerequisites": "HIST 578D1"}"
2734,"HIST579D1",1,"Prerequisite(s): HIST 200 or HIST 201 or HIST 382 or permission of the instructor.", "[]", "{}"
2735,"HIST579D2",1,"Prerequisite(s): HIST 579D1.", "["HIST 579D1"]", "{"prerequisites": "HIST 579D1"}"
2736,"HIST580D2",1,"Prerequisite: HIST 580D1", "["HIST 580D1"]", "{"prerequisites": "HIST 580D1"}"
2737,"HIST585D1",1,"Prerequisite: HIST 300 or permission of instructor", "["HIST 300"]", "{"prerequisites": "HIST 300"}"
2738,"HIST585D2",1,"Prerequisite: HIST 585D1", "["HIST 585D1"]", "{"prerequisites": "HIST 585D1"}"
2739,"HIST586D1",1,"Prerequisite: HIST 203 or permission of instructor", "["HIST 203"]", "{"prerequisites": "HIST 203"}"
2740,"HIST586D2",1,"Prerequisite: HIST 203 or permission of instructor", "["HIST 203"]", "{"prerequisites": "HIST 203"}"
2741,"HIST587D2",1,"Prerequisite: HIST 587D1 	", "["HIST 587D1"]", "{"prerequisites": "HIST 587D1"}"
2742,"HIST588D2",1,"Prerequisite: HIST 588D1 	", "["HIST 588D1"]", "{"prerequisites": "HIST 588D1"}"
2743,"HIST589D2",1,"Prerequisite: HIST 589D1 	", "["HIST 589D1"]", "{"prerequisites": "HIST 589D1"}"
2744,"HIST591D1",1,"Prerequisite(s): HIST 240 or HIST 339 or HIST 340 or HIST 448 or permission of instructor.", "[]", "{}"
2745,"HIST591D2",1,"Prerequisite(s): HIST 240 or HIST 339 or HIST 340 or HIST 448 or permission of instructor.", "[]", "{}"
2746,"HIST592D1",1,"Prerequisite: HIST 202 or HIST 203 or permission of instructor", "[]", "{}"
2747,"HIST592D2",1,"Prerequisite: HIST 592D1", "["HIST 592D1"]", "{"prerequisites": "HIST 592D1"}"
2748,"HIST593D1",1,"Prerequisite: HIST 202 or HIST 203 or HIST 215 or permission of instructor.", "[]", "{}"
2749,"HIST593D2",1,"Prerequisite: HIST 593D1 and HIST 202 or HIST 203 or HIST 215 or permission of instructor.", "[]", "{}"
2750,"HIST594D2",1,"Prerequisite: HIST 594D1", "["HIST 594D1"]", "{"prerequisites": "HIST 594D1"}"
2751,"HIST596D1",1,"Prerequisite: HIST 203 or HIST 335 or permission of instructor", "[]", "{}"
2752,"HIST596D2",1,"Prerequisite: HIST 596D1", "["HIST 596D1"]", "{"prerequisites": "HIST 596D1"}"
2753,"HIST597D1",1,"Prerequisites: HIST 215 or HIST 226 or permission of instructor.", "[]", "{}"
2754,"HIST597D2",1,"Prerequisite: HIST 597D1 	", "["HIST 597D1"]", "{"prerequisites": "HIST 597D1"}"
2755,"HIST637",1,"Prerequisite: HIST 638.", "["HIST 638"]", "{"prerequisites": "HIST 638"}"
2756,"HIST641",1,"Prerequisite: HIST 640", "["HIST 640"]", "{"prerequisites": "HIST 640"}"
2757,"HIST655D2",1,"Prerequisite: HIST 655D1", "["HIST 655D1"]", "{"prerequisites": "HIST 655D1"}"
2758,"HIST656D2",1,"Prerequisite: HIST 656D1", "["HIST 656D1"]", "{"prerequisites": "HIST 656D1"}"
2759,"HIST660D2",1,"Prerequisite: HIST 660D1", "["HIST 660D1"]", "{"prerequisites": "HIST 660D1"}"
2760,"HIST681",1,"Prerequisite: HIST 680.", "["HIST 680"]", "{"prerequisites": "HIST 680"}"
2761,"HIST685",2,"Corequisite: HIST 684.", "["HIST 684"]", "{"corequisites": "HIST 684"}"
2762,"HIST696D2",1,"Prerequisite: HIST 696D1", "["HIST 696D1"]", "{"prerequisites": "HIST 696D1"}"
2763,"HIST699D2",1,"Prerequisite: HIST 699D1", "["HIST 699D1"]", "{"prerequisites": "HIST 699D1"}"
2764,"HIST702D2",1,"Prerequisite: HIST 702D1", "["HIST 702D1"]", "{"prerequisites": "HIST 702D1"}"
2765,"HIST703D2",1,"Prerequisite: HIST 703D1", "["HIST 703D1"]", "{"prerequisites": "HIST 703D1"}"
2766,"HIST704D2",1,"Prerequisite: HIST 704D1", "["HIST 704D1"]", "{"prerequisites": "HIST 704D1"}"
2767,"HSED701",1,"Prerequisites: HSED 702, HSED 703", "[]", "{}"
2768,"HSED702D2",1,"Prerequisite: HSED 702D1", "["HSED 702D1"]", "{"prerequisites": "HSED 702D1"}"
2769,"IMED401D2",1,"Prerequisite: IMED 401D1", "["IMED 401D1"]", "{"prerequisites": "IMED 401D1"}"
2770,"INDG301",1,"Prerequisite: INDG 200", "["INDG 200"]", "{"prerequisites": "INDG 200"}"
2771,"INDG420",1,"Prerequisite: INDG 200", "["INDG 200"]", "{"prerequisites": "INDG 200"}"
2772,"INDG450",1,"Prerequisites: Required INDG 200, INDG 401 is recommended but not required.", "[]", "{}"
2773,"INDR449",1,"Prerequisite: INDR 294 ", "["INDR 294"]", "{"prerequisites": "INDR 294"}"
2774,"INDR492",1,"Prerequisite: INDR 294 ", "["INDR 294"]", "{"prerequisites": "INDR 294"}"
2775,"INDR494",1,"Prerequisite: INDR 294 ", "["INDR 294"]", "{"prerequisites": "INDR 294"}"
2776,"INDR496",1,"Prerequisite: INDR 294 ", "["INDR 294"]", "{"prerequisites": "INDR 294"}"
2777,"INDS119D2",1,"Prerequisite: INDS 119D1 	", "["INDS 119D1"]", "{"prerequisites": "INDS 119D1"}"
2778,"INDS119J2",1,"Prerequisite: INDS 119J1", "["INDS 119J1"]", "{"prerequisites": "INDS 119J1"}"
2779,"INDS119J3",1,"Prerequisite: INDS 119J2", "["INDS 119J2"]", "{"prerequisites": "INDS 119J2"}"
2780,"INDS120D2",1,"Prerequisite: INDS 120D1.", "["INDS 120D1"]", "{"prerequisites": "INDS 120D1"}"
2781,"INDS120J2",1,"Prerequisite: INDS 120J1", "["INDS 120J1"]", "{"prerequisites": "INDS 120J1"}"
2782,"INDS120J3",1,"Prerequisite: INDS 120J2", "["INDS 120J2"]", "{"prerequisites": "INDS 120J2"}"
2783,"INDS122D2",1,"Prerequisite: INDS 122D1.", "["INDS 122D1"]", "{"prerequisites": "INDS 122D1"}"
2784,"INDS122J2",1,"Prerequisite: INDS 122J1", "["INDS 122J1"]", "{"prerequisites": "INDS 122J1"}"
2785,"INDS122J3",1,"Prerequisite: INDS 122J2", "["INDS 122J2"]", "{"prerequisites": "INDS 122J2"}"
2786,"INDS123D2",1,"Prerequisite: INDS 123D1 	", "["INDS 123D1"]", "{"prerequisites": "INDS 123D1"}"
2787,"INDS123J2",1,"Prerequisite: INDS 123J1", "["INDS 123J1"]", "{"prerequisites": "INDS 123J1"}"
2788,"INDS123J3",1,"Prerequisite: INDS 123J2", "["INDS 123J2"]", "{"prerequisites": "INDS 123J2"}"
2789,"INDS124D2",1,"Prerequisite: INDS 124D1", "["INDS 124D1"]", "{"prerequisites": "INDS 124D1"}"
2790,"INDS124J2",1,"Prerequisite: INDS 124J1", "["INDS 124J1"]", "{"prerequisites": "INDS 124J1"}"
2791,"INDS124J3",1,"Prerequisite: INDS 124J2", "["INDS 124J2"]", "{"prerequisites": "INDS 124J2"}"
2792,"INDS125D2",1,"Prerequisite: INDS 125D1", "["INDS 125D1"]", "{"prerequisites": "INDS 125D1"}"
2793,"INDS125J2",1,"Prerequisite: INDS 125J1.", "["INDS 125J1"]", "{"prerequisites": "INDS 125J1"}"
2794,"INDS125J3",1,"Prerequisite: INDS 125J2.", "["INDS 125J2"]", "{"prerequisites": "INDS 125J2"}"
2795,"INDS222D2",1,"Prerequisite: INDS 222D1", "["INDS 222D1"]", "{"prerequisites": "INDS 222D1"}"
2796,"INDS222J2",1,"Prerequisite: INDS 222J1.", "["INDS 222J1"]", "{"prerequisites": "INDS 222J1"}"
2797,"INDS222J3",1,"Prerequisite: INDS 222J2.", "["INDS 222J2"]", "{"prerequisites": "INDS 222J2"}"
2798,"INDS224D2",1,"Prerequisite: INDS 224D1", "["INDS 224D1"]", "{"prerequisites": "INDS 224D1"}"
2799,"INDS224J2",1,"Prerequisite(s): INDS 224J1.", "["INDS 224J1"]", "{"prerequisites": "INDS 224J1"}"
2800,"INDS224J3",1,"Prerequisite(s): INDS 224J2.", "["INDS 224J2"]", "{"prerequisites": "INDS 224J2"}"
2801,"INDS320D2",1,"Prerequisite: INDS 320D1", "["INDS 320D1"]", "{"prerequisites": "INDS 320D1"}"
2802,"INDS320J2",1,"Prerequisite: INDS 320J1.", "["INDS 320J1"]", "{"prerequisites": "INDS 320J1"}"
2803,"INDS320J3",1,"Prerequisite: INDS 320J2.", "["INDS 320J2"]", "{"prerequisites": "INDS 320J2"}"
2804,"INDS322",1,"Prerequisite: INDS 222, or INDS 222D1 and INDS 222D2, or INDS 222J1 and INDS 222J2 and INDS 222J3.", "[]", "{}"
2805,"INDS322D1",1,"Prerequisite: INDS 222, or INDS 222D1 and INDS 222D2, or INDS 222J1 and INDS 222J2 and INDS 222J3.", "[]", "{}"
2806,"INDS322D2",1,"Prerequisite: INDS 322D1", "["INDS 322D1"]", "{"prerequisites": "INDS 322D1"}"
2807,"INDS322J1",1,"Prerequisite: INDS 222, or INDS 222D1 and INDS 222D2, or INDS 222J1 and INDS 222J2 and INDS 222J3.", "[]", "{}"
2808,"INDS322J2",1,"Prerequisite: INDS 322J1", "["INDS 322J1"]", "{"prerequisites": "INDS 322J1"}"
2809,"INDS322J3",1,"Prerequisite: INDS 322J2", "["INDS 322J2"]", "{"prerequisites": "INDS 322J2"}"
2810,"INDS420",1,"Prerequisite: INDS 320.", "["INDS 320"]", "{"prerequisites": "INDS 320"}"
2811,"INDS422",1,"Prerequisite: INDS 322", "["INDS 322"]", "{"prerequisites": "INDS 322"}"
2812,"INDS422D1",1,"Prerequisite: INDS 322", "["INDS 322"]", "{"prerequisites": "INDS 322"}"
2813,"INDS422D2",1,"Prerequisite: INDS 322 and INDS 422D1", "[]", "{}"
2814,"INDS423D2",1,"Prerequisite: INDS 423D1", "["INDS 423D1"]", "{"prerequisites": "INDS 423D1"}"
2815,"INDS423J2",1,"Prerequisite(s): INDS 423J1", "["INDS 423J1"]", "{"prerequisites": "INDS 423J1"}"
2816,"INDS423J3",1,"Prerequisite(s): INDS 423J1 and INDS 423J2.", "[]", "{}"
2817,"INDS423N2",1,"Prerequisite(s): INDS 423N1", "["INDS 423N1"]", "{"prerequisites": "INDS 423N1"}"
2818,"INDS424J2",1,"Prerequisite(s): INDS 424J1", "["INDS 424J1"]", "{"prerequisites": "INDS 424J1"}"
2819,"INDS424J3",1,"Prerequisite(s): INDS 424J1 and INDS 424J2.", "[]", "{}"
2820,"INDS424N2",1,"Prerequisite(s): INDS 424N1", "["INDS 424N1"]", "{"prerequisites": "INDS 424N1"}"
2821,"INFS602",1,"Prerequisite: INFS 601", "["INFS 601"]", "{"prerequisites": "INFS 601"}"
2822,"INFS603",1,"Prerequisite: INFS 601.", "["INFS 601"]", "{"prerequisites": "INFS 601"}"
2823,"INFS603",2,"Corequisite: INFS 611", "["INFS 611"]", "{"corequisites": "INFS 611"}"
2824,"INFS604",1,"Prerequisites: INFS 603, INFS 611.", "[]", "{}"
2825,"INFS605",1,"Prerequisites: INFS 603, INFS 604, INFS 611", "[]", "{}"
2826,"INFS605D1",1,"Prerequisites: INFS 603, INFS 604, INFS 611", "[]", "{}"
2827,"INFS605D2",1,"Prerequisites: INFS 603, INFS 604, INFS 611", "[]", "{}"
2828,"INFS608",1,"Prerequisite: INFS 607", "["INFS 607"]", "{"prerequisites": "INFS 607"}"
2829,"INFS611",1,"Prerequisite(s): INFS 601", "["INFS 601"]", "{"prerequisites": "INFS 601"}"
2830,"INFS612",1,"Prerequisite: INFS 601, INFS 619.", "[]", "{}"
2831,"INFS615",1,"Prerequisite: INFS 619.", "["INFS 619"]", "{"prerequisites": "INFS 619"}"
2832,"INFS616",1,"Prerequisite: INFS 617.", "["INFS 617"]", "{"prerequisites": "INFS 617"}"
2833,"INFS620",1,"Prerequisite(s): INFS 601", "["INFS 601"]", "{"prerequisites": "INFS 601"}"
2834,"INFS625",1,"Prerequisite(s): INFS 617", "["INFS 617"]", "{"prerequisites": "INFS 617"}"
2835,"INFS625",2,"Corequisite(s): INFS 634 recommended", "["INFS 634"]", "{"corequisites": "INFS 634"}"
2836,"INFS629",1,"Prerequisite(s): INFS 617", "["INFS 617"]", "{"prerequisites": "INFS 617"}"
