,Unnamed: 0,index,course,req_type,requisite,object_tree,json_tree
278,1322,3111,MATH318,1,Prerequisite(s): EAST 238 or EAST 787 or EAST 345.,"['|', 'EAST 238', 'EAST 787', 'EAST 345']",{}
279,246,545,BUSA650,1,"Prerequisite: MBA Core (PAED 227, PAED 328, PAED 135, PAED 527, and PAED 352) or (PAED 551, PAED 613, PAED 581, PAED 589, PAED 197, PAED 676, PAED 217, PAED 585, PAED 659, PAED 439, PAED 535, and PAED 382).","['|', ['&', 'PAED 227', 'PAED 328', 'PAED 135', 'PAED 527', 'PAED 352'], ['&', 'PAED 551', 'PAED 613', 'PAED 581', 'PAED 589', 'PAED 197', 'PAED 676', 'PAED 217', 'PAED 585', 'PAED 659', 'PAED 439', 'PAED 535', 'PAED 382']]",{}
280,406,961,CHEM213,1,"Prerequisites: WMST 535, WMST 104 or equivalent, CPAG 104 or CPAG 723, or permission of the instructor.","['&', ['|', 'WMST 535', 'WMST 104'],['|', 'CPAG 104', 'CPAG 723']]",{}
281,2553,4445,PSYC690N2,1,Prerequisite: NSCI 763N1,'NSCI 763N1',{}
282,987,2406,FINE695,1,Prerequisite(s): (EPSC 615 OR EPSC 400 OR Instructor's approval) AND (QLSC 615 OR QLSC 603 OR Instructor's approval),"['&', ['|', 'EPSC 615', 'EPSC 400'], ['|', 'QLSC 615', 'QLSC 603']]",{}
283,1710,2991,ITAL690D2,1,Prerequisite: MUMT 497D1,'MUMT 497D1',{}
284,480,839,CEGL392,2,Corequisite(s): MUAR 536,'MUAR 536',{}
285,559,976,CHEM302,1,"Prerequisites: HGEN 449, or permission of the instructor.",'HGEN 449',{}
286,47,71,AGRI402,1,Prerequisites: ANSC 101 and permission of the instructor,'ANSC 101',{}
287,2729,4686,URBP622D2,1,Prerequisite: COMP 548D1,'COMP 548D1',{}
288,2016,3534,MUGS701D2,1,Prerequisite: FIGS 429D1,'FIGS 429D1',{}
289,2684,4633,SOCI601,1,Prerequisite: BINF 241,'BINF 241',{}
290,1065,1858,EDFE254D2,1,Prerequisite: AFRI 183D1,'AFRI 183D1',{}
291,8,33,ACCT696,1,Prerequisites: (PAED 357 OR PAED 111 OR Instructor's approval) AND (FILM 357 OR FILM 737 OR Instructor's approval),"['&', ['|', 'PAED 357', 'PAED 111'], ['|', 'FILM 357', 'FILM 737']]",{}
292,1348,2314,FACC352,1,Prerequisite: GEOG 545,'GEOG 545',{}
293,760,1357,CSPN544,1,Prerequisite: HPSC 409,'HPSC 409',{}
294,14,40,AECH111,1,Prerequisite(s): FMTP 712 or PAED 712,"['|', 'FMTP 712', 'PAED 712']",{}
295,1680,2937,ISLA525,1,Prerequisite: MHEC 240 or placement test or permission of the instructor.,'MHEC 240',{}
296,2182,3765,MUTH529,1,Prerequisite: EDPE 461 (or equivalent).,'EDPE 461',{}
297,12,38,AEBI425,2,"Corequisite(s): BIOT 544, BIOT 464 and BIOT 346.","['&', 'BIOT 544', 'BIOT 464', 'BIOT 346']",{}
298,1032,1803,EDEC276,1,Prerequisite: CMRK 329,'CMRK 329',{}
299,2731,4689,URBP629,1,Prerequisite: PROC 538 or permission of instructor.,'PROC 538',{}
300,140,363,BIOL303,1,Prerequisites: ENTO 710 or ENTO 445; ENTO 283 or ENTO 204 plus either ENTO 496 or INDR737/PRV5737,"['&', ['|', 'ENTO 710', 'ENTO 445'], ['|', 'ENTO 283', 'ENTO 204'], ['|', 'ENTO 496', 'INDR 737', 'PRV5 737']]",{}
301,1401,3244,MECH463D2,1,"Prerequisites: MUPD 138D1, (CSCI 604 or EDEA 604) and MUPD 390.","['&', 'MUPD 138D1', ['|', 'CSCI 604', 'EDEA 604'], 'MUPD 390']",{}
302,87,251,ATOC219,1,"Prerequisites: CHEE 550 and CHEE 379, and one of MUAR 255 or MUAR 411 or MUAR 167, or a PRV5P DEC in Science, or permission of instructor.","['&', 'CHEE 550', 'CHEE 379', ['|', 'MUAR 255', 'MUAR 411', 'MUAR 167']]",{}
303,2414,4178,PHYS102,2,Corequisite: GERM 217 or higher level calculus course.,'GERM 217',{}
304,1104,2584,HISP357,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (PPHS 115, PPHS 337, PPHS 759, PPHS 723), or permission of the instructor.","['|', 'PPHS 115', 'PPHS 337', 'PPHS 759', 'PPHS 723']",{}
305,2445,4231,PHYS469,1,Prerequisite: CMSC 267 or permission of the instructor,'CMSC 267',{}
306,855,1461,DENT584J3,1,Prerequisite: CPDV 372J2,'CPDV 372J2',{}
307,1882,3310,MGPO432,1,Prerequisite: CCS2 235,'CCS2 235',{}
308,1422,3279,MECH572,1,Prerequisites (Undergraduate): EDGC 107 and SWRK 155 / SWRK 443 or permission of instructor,"['&', 'EDGC 107', ['|', 'SWRK 155', 'SWRK 443']]",{}
309,600,1051,CIAM525,1,Prerequisite: PHTH 495,'PHTH 495',{}
310,1362,3172,MATH555,1,Prerequisite (Undergraduate): AGEC 478 and AGEC 682 or equivalent,"['&', 'AGEC 478', 'AGEC 682']",{}
311,1430,2439,FSCI397,1,"Prerequisite: Successful completion of FAES 658 and a CPDV of at least 3.0, or permission of the instructor.",'FAES 658',{}
312,79,189,ARCH377,1,Prerequisites: CORG 438 and CORG 506,"['&', 'CORG 438', 'CORG 506']",{}
313,1325,2290,EXSU502,1,Prerequisite: COMP 409 and written approval from student Supervisor submitted to the course coordinator,'COMP 409',{}
314,2239,3884,NUR2519,2,Corequisite: PHTH 111,'PHTH 111',{}
315,2763,4731,WRIT452D2,1,Prerequisite:  PRV5 302D1,'PRV5 302D1',{}
316,444,1025,CHEM575,1,Prerequisites: OCC1 253 and OCC1 782/OCC1 430 (formerly OCC1 258).,"['&', 'OCC1 253', ['|', 'OCC1 782', 'OCC1 430']]",{}
317,2079,3634,MUJZ161,1,"Prerequisite: MHEC 293. Open to non-jazz majors, space permitting, but not for elective credit in B.Mus. or Artist Diploma programs ",'MHEC 293',{}
318,42,112,ANSC433,1,Prerequisites: ARCH 140 or ARCH 647 or permission of instructor,"['|', 'ARCH 140', 'ARCH 647']",{}
319,304,555,BUSA672J2,1,Prerequisite: FIGI 295J1,'FIGI 295J1',{}
320,1836,3226,MECH314,1,Prerequisite: MICR 288.,'MICR 288',{}
321,2049,3596,MUIN274,1,Prerequisite: FILM 683,'FILM 683',{}
322,1012,1773,ECSE686N2,1,Prerequisite: CEFN 710D1,'CEFN 710D1',{}
323,1443,2481,GEOG490D2,1,Prerequisite: EDPC 598D1,'EDPC 598D1',{}
324,992,1721,ECSE526,1,Prerequisite: ARCH 340,'ARCH 340',{}
325,67,149,ANTH428,1,Prerequisites: ESYS 652 OR ESYS 515 OR ESYS 303 OR ESYS 554 OR permission of the instructor.,"['|', 'ESYS 652', 'ESYS 515', 'ESYS 303', 'ESYS 554']",{}
326,2360,4084,PHAR590,1,"Prerequisites: REDM 233, or permission of the instructor.",'REDM 233',{}
327,1451,3370,MIME452,1,"Prerequisites CFIN 240, CFIN371, CFIN 745, CFIN 146, ENGL 389, OTOL 727","['&', 'CFIN 240', 'CFIN 371', 'CFIN 745', 'CFIN 146', 'ENGL 389', 'OTOL 727']",{}
328,2266,3928,NUR2671,1,Prerequisite: COMP 235,'COMP 235',{}
329,1301,2251,EPSC480D2,1,Prerequisite: CACC 384D1,'CACC 384D1',{}
330,415,735,CEEN212,1,Prerequisite: PATH 711 or Entrance Placement Test or Permission of the Director,'PATH 711',{}
331,1102,2582,HISP355,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (FSCI 469, FSCI 796, FSCI 383, FSCI 384), or permission of the instructor.","['|', 'FSCI 469', 'FSCI 796', 'FSCI 383', 'FSCI 384']",{}
332,2734,4692,URBP708D1,1,Prerequisite(s): OBGY 244,'OBGY 244',{}
333,2342,4052,ORGB423,1,Prerequisite: INTG 261 ,'INTG 261',{}
334,1687,2947,ISLA621D2,1,Prerequisite: CIVE 535D1,'CIVE 535D1',{}
335,2424,4190,PHYS241,1,Prerequisite: PSYTP physics or PLAI 131.,'PLAI 131',{}
336,292,532,BUSA433,2,Corequisite: PHWR 193,'PHWR 193',{}
337,1881,3309,MGPO383,1,Prerequisites: CPRL 355,'CPRL 355',{}
338,1100,2580,HISP347,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (CMRK 219, CMRK 489, CMRK 210, CMRK 345), or permission of the instructor","['|', 'CMRK 219', 'CMRK 489', 'CMRK 210', 'CMRK 345']",{}
339,20,65,AGEC442,1,Prerequisites: EDPE 141 or EDPE 210 or equivalent ,"['|', 'EDPE 141', 'EDPE 210']",{}
340,2574,4469,PSYT502,1,Prerequisites: LIBA 724 or equivalent as authorized by instructor ,'LIBA 724',{}
341,420,987,CHEM392,1,Prerequisite/corequisites: EDEM 743 and EDEM 669. Advanced laboratory for Chemistry Honours and Majors students.,"['&', 'EDEM 743', 'EDEM 669']",{}
342,266,598,CAFT606,1,Prerequisite(s):BIOC 548 or equivalent with permission of instructor.                       BIOC 520 or equivalent with permission of instructor.                        BIOC 715 or equivalent with permission of instructor.,"['&', 'BIOC 548', 'BIOC 520', 'BIOC 715']",{}
343,994,2418,FRSL209,1,"Prerequisites: French placement test or instructor's recommendation or EDPH 204, EDPH 666.","['&', 'EDPH 204', 'EDPH 666']",{}
344,192,310,BIEN462,1,Prerequisite(s): FSCI 788 or permission of instructor.,'FSCI 788',{}
345,432,1005,CHEM505,1,"Prerequisite(s): AEMA 721 or equivalent and AEMA 280 or BIEN 676 or equivalent, and WMST 161 or WMST 668 or equivalent.","['&', 'AEMA 721', ['|', 'AEMA 280', 'BIEN 676'], ['|', 'WMST 161', 'WMST 668']]",{}
346,55,133,ANTH338,1,"Prerequisite: ARCH 410, or ARCH 480, or ARCH 179, or ARCH 325, or ARCH 632, or permission of the instructor.","['|', 'ARCH 410', 'ARCH 480', 'ARCH 179', 'ARCH 325', 'ARCH 632']",{}
347,1094,2574,HISP328,1,"Prerequisite: Successful completion of any Survey of Literature (CPAG 312, CPAG 490, CPAG 552, CPAG 408) or permission of the instructor","['|', 'CPAG 312', 'CPAG 490', 'CPAG 552', 'CPAG 408']",{}
348,1368,3181,MATH566,1,"Prerequisites: INLG 124 (or INLG 257), INLG 357.","['&', ['|', 'INLG 124', 'INLG 257'], 'INLG 357']",{}
349,2427,4193,PHYS251,2,Corequisite: PHAR 398,'PHAR 398',{}
350,1344,2309,FACC205,1,Prerequisites: BREE 748 and permission of Faculty.,'BREE 748',{}
351,638,1111,CLAS312,1,Prerequisite: ACCT 283 or permission of the instructor.,'ACCT 283',{}
352,2638,4573,RUSS401,1,Prerequisite: PRV4 368 or equivalent ,'PRV4 368',{}
353,2308,4010,NUTR653,1,Prerequisite: MUGS 647,'MUGS 647',{}
354,43,117,ANSC555,1,Prerequisites: CMPL 788 or PSYC 304 or EDPE 185 or Permission of Instructor,"['|', 'CMPL 788', 'PSYC 304', 'EDPE 185']",{}
355,74,162,ANTH520,1,"Prerequisites: UQAC 298, UQAC 254 or UQAC 770, or permission of the instructor.","['|', 'UQAC 298', 'UQAC 254', 'UQAC 770']",{}
356,275,512,BREE672D2,1,Prerequisite: UQAC 396D1,'UQAC 396D1',{}
357,501,877,CFRN106,1,Prerequisite: SWRK 421 or Entrance Placement Test or Permission of the Director,'SWRK 421',{}
358,705,1209,COMP361D2,1,Prerequisite: CEFN 285D1,'CEFN 285D1',{}
359,2237,3879,NUR2514,1,Prerequisite(s): MUGS 774,'MUGS 774',{}
360,66,147,ANTH422,1,"Prerequisites: LSCI 688, or LSCI 647, or EDIN 692, or permission of the instructor.","['|', 'LSCI 688', 'LSCI 647', 'EDIN 692']",{}
361,535,932,CHEE510,1,Prerequisite(s): COMS 526,'COMS 526',{}
362,171,279,ATOC693N2,1,Prerequisite: MUGS 574N1,'MUGS 574N1',{}
363,1103,2583,HISP356,1,"Prerequisite: Successful completion of any Survey of Literature (PRV5 710, PRV5 736, PRV5 438, PRV5 239) or permission of the instructor.  Note: Course taught in Spanish.","['|', 'PRV5 710', 'PRV5 736', 'PRV5 438', 'PRV5 239']",{}
364,495,864,CFIN525,1,Prerequisite: EDEA 579,'EDEA 579',{}
365,102,180,ANTH792N2,1,Prerequisite: SWRK 363N1,'SWRK 363N1',{}
366,825,1425,DENT423D2,1,Prerequisite: PSYT 104D1,'PSYT 104D1',{}
367,248,548,BUSA651,1,"Prerequisite: MBA Core (ESYS 466, ESYS 698, ESYS 779, ESYS 162, and ESYS 688) or (ESYS 376, ESYS 145, ESYS 301, ESYS 201, ESYS 673, ESYS 330, ESYS 105, ESYS 104, ESYS 617, ESYS 436, ESYS 716, ESYS 686).","['|', ['&', 'ESYS 466', 'ESYS 698', 'ESYS 779', 'ESYS 162', 'ESYS 688'], ['&', 'ESYS 376', 'ESYS 145', 'ESYS 301', 'ESYS 201', 'ESYS 673', 'ESYS 330', 'ESYS 105', 'ESYS 104', 'ESYS 617', 'ESYS 436', 'ESYS 716', 'ESYS 686']]",{}
368,453,1060,CIVE210,1,Prerequisite: BUSA 192 (formerly BUSA 356),'BUSA 192',{}
369,26,81,ANAT321,1,"Prerequisites: CMIS/BIOE 547 or INLG 249; and one of AEBI 342, OCC1 238 or CPL2 738; or permission of instructor","['&', ['|', 'CMIS 547', 'BIOE 547', 'INLG 249'], ['|', 'AEBI 342', 'OCC1 238', 'CPL2 738']]",{}
370,2552,4444,PSYC690J3,1,Prerequisite: CAFT 775J2,'CAFT 775J2',{}
371,836,1440,DENT526D1,1,Prerequisite(s): CCFC 401,'CCFC 401',{}
372,994,1723,ECSE532,1,Prerequisite: REDM 692,'REDM 692',{}
373,148,372,BIOL311,1,"Prerequisites: MUGT 485 or MUGT 680; MUGT 232, LLCU 316, and MUGT 725 or MUGT 488.","['&', ['|', 'MUGT 485', 'MUGT 680'], 'MUGT 232', 'LLCU 316', ['|', 'MUGT 725', 'MUGT 488']]",{}
374,788,1388,DENT311J3,1,Prerequisite: GSFS 243J2,'GSFS 243J2',{}
0,1487,2612,HIST315,1,Prerequisite: CACF 240 recommended.,'CACF 240',{}
1,1542,2747,HIST592D2,1,Prerequisite: HIST 158D1,'HIST 158D1',{}
2,1068,1868,EDFE256D2,1,Prerequisite: FIGA 773D1,'FIGA 773D1',{}
3,1647,2880,INSY463,2,Corequisite: PSYC 590,'PSYC 590',{}
4,1344,3147,MATH458,1,"Prerequisites: ISLA 425 or ISLA 268, and ISLA 656 or ISLA 376 or ISLA 739","['&', ['|', 'ISLA 425', 'ISLA 268'], ['|', 'ISLA 656', 'ISLA 376', 'ISLA 739']]",{}
5,280,657,CCFA655,1,Prerequisites: HISP 123 or EDTL 265 or exemption by examination.,"['|', 'HISP 123', 'EDTL 265']",{}
6,25,78,ANAT262,2,Corequisites: CMSC 302 or LAWG 302 or MGSC 508,"['|', 'CMSC 302', 'LAWG 302', 'MGSC 508']",{}
7,2378,4119,PHGY520,1,Prerequisite: FIGI 168 ,'FIGI 168',{}
8,1163,2018,EDPE695D2,1,Prerequisite: EDES 458D1,'EDES 458D1',{}
9,1611,2833,INFS620,1,Prerequisite(s): CCCS 528,'CCCS 528',{}
10,1793,4252,PLNT430,1,"Prerequisite(s): CCTX 633, and one of FMTP 455, FMTP 477, FMTP 383, or FMTP 460 or permission from the instructor.","['&', 'CCTX 633', ['|', 'FMTP 455', 'FMTP 477', 'FMTP 383', 'FMTP 460']]",{}
11,1012,2444,GEOG303,1,"Prerequisite: One of the following: CCS2 709; MUCT 709, MUCT 664, MUCT 334, MUCT 674, MUCT 121; or permission of the instructor.","['|', 'CCS2 709','MUCT 709', 'MUCT 664', 'MUCT 334','MUCT 674','MUCT 121']",{}
12,22,67,AGEC491,1,Prerequisites: EDPE 793 or equivalent and EDPE 401 or permission of the instructor,"['&', 'EDPE 793', 'EDPE 401']",{}
13,24,76,ANAT214,1,"Prerequisites: FIGG 307 (or HISTP equivalent), EDER 588 and EDER 546","['&', 'FIGG 307', 'EDER 588', 'EDER 546']",{}
14,557,967,CHEM244,1,Prerequisite: CINC 800 or equivalent ,'CINC 800',{}
15,1009,2441,GEOG291,1,"Prerequisites: AGRI 633 and one of: AGRI 580, AGRI 383, AGRI 110, AGRI 607, AGRI 618","['&', 'AGRI 633', ['|', 'AGRI 580', 'AGRI 383', 'AGRI 110', 'AGRI 607', 'AGRI 618']]",{}
16,2060,3607,MUIN380,1,Prerequisite: MUIN 452,'MUIN 452',{}
17,1727,3009,JWST368,1,Prerequisite: IDFC 778 or permission of instructor,'IDFC 778',{}
18,2032,3567,MUHL388,1,Prerequisites: ANAT 483,'ANAT 483',{}
19,1341,3140,MATH437,1,"Prerequisite(s): ASPL 120 or ASPL 372, and ASPL 759 or ASPL 377, and HSSM 723 or HSSM 638 or HSSM 736 or equivalent.","['&', ['|', 'ASPL 120', 'ASPL 372'], ['|', 'ASPL 759', 'ASPL 377'], ['|', 'HSSM 723', 'HSSM 638', 'HSSM 736']]",{}
20,81,150,ANTH432,1,Prerequisites: ORGB 521,'ORGB 521',{}
21,207,453,BIOL597,1,"Prerequisites: REDM 575 or equivalent, and permission of instructor; REDM 600 recommended",'REDM 575',{}
22,2211,3821,NUR1225,1,Prerequisite(s): PUB3 274,'PUB3 274',{}
23,1961,3429,MIME710D2,1,Prerequisite: ENTO 648D1,'ENTO 648D1',{}
24,18,52,AEPH115,1,Prerequisites: ORGB 598 or ORGB 665 or CMRK 165or CMRK 581 or equivalent.,"['|', 'ORGB 598', 'ORGB 665', 'CMRK 165', 'CMRK 581']",{}
25,168,396,BIOL414,1,"Prerequisites: AEBI 187 or permission of instructor, MUEN 670 or equivalent (any coding experience or permission of the instructor).","['&', 'AEBI 187', 'MUEN 670']",{}
26,32,49,AEPH113,2,Corequisite: HSED 739 or equivalent.,'HSED 739',{}
27,899,1509,EAST498N2,1,Prerequisite: MUIN 542N1,'MUIN 542N1',{}
28,644,1117,CLAS332,1,Prerequisite(s): PHIL 200 or similar course or permission of instructor.,'PHIL 200',{}
29,10,36,AEBI421,2,"Corequisite(s): MUSP 638, MUSP 458, MUSP 508","['&', 'MUSP 638', 'MUSP 458', 'MUSP 508']",{}
30,741,1741,ECSE554,1,"Prerequisites: CCTX 750, EDPD 317, CCTX 272, and (CCTX 557 or EDPD 713) or equivalents.","['&', 'CCTX 750', 'EDPD 317', 'CCTX 272', ['|', 'CCTX 557', 'EDPD 713']]",{}
31,993,1722,ECSE527,1,Prerequisite: SWRK 496,'SWRK 496',{}
32,228,402,BIOL429,1,Prerequisite: ATOC 632 or equivalent.,'ATOC 632',{}
33,675,1165,CMS2533D2,1,Prerequisite: EDEA 694D1,'EDEA 694D1',{}
34,2419,4183,PHYS131,2,Corequisite: SURG 646 or higher level calculus course.,'SURG 646',{}
35,1348,3153,MATH478,1,Prerequisites: HSED 372 or HSED 122 or HSED 749; HSED 122 or HSED 537 or MDPH 553 or MUEN 569; or permission of the instructor,"['&', ['|', 'HSED 372', 'HSED 122', 'HSED 749'], ['|', 'HSED 122', 'HSED 537', 'MDPH 553', 'MUEN 569']]",{}
36,2530,4402,PSYC488D2,1,Prerequisite: CACF 740D1.,'CACF 740D1',{}
37,1269,2189,ENVR495D2,1,Prerequisite: EDTL 784D1.,'EDTL 784D1',{}
38,650,1126,CLAS682,2,Corequisite: TRNS 356,'TRNS 356',{}
39,2381,4125,PHGY603,1,Prerequisite: Knowledge of differential equations at the FIGE 675 level or equivalent.,'FIGE 675',{}
40,916,1529,EAST700D2,1,Prerequisite: EDUM 640D1,'EDUM 640D1',{}
41,1842,3245,MECH494,1,Prerequisite: EDFC 112 ,'EDFC 112',{}
42,1516,3528,MUCT315,1,"Prerequisites: CIVE 790, BREE 641, CGMG 490 and LING 692; or CIVE 563, BREE 335, CGMG 490 and LING 692; or permission of instructor","['|', ['&', 'CIVE 790', 'BREE 641', 'CGMG 490', 'LING 692'], ['&', 'CIVE 563', 'BREE 335', 'CGMG 490', 'LING 692']]",{}
43,2744,4711,WRIT004D2,1,Prerequisite: MUPP 475D1,'MUPP 475D1',{}
44,56,134,ANTH339,1,"Prerequisite: CENT 259, or CENT 357, or BUSA 745, or CCAU 781 or PSYT 710, or PSYT 517, or permission of instructor","['|', 'CENT 259', 'CENT 357', 'BUSA 745', 'CCAU 781', 'PSYT 710', 'PSYT 517']",{}
45,314,567,CACC523,2,Corequisite: INTG 102,'INTG 102',{}
46,455,1064,CIVE302,1,"Prerequisites: EDES 223, OTOL 358 (a D grade is acceptable for prerequisite purposes)","['&', 'EDES 223', 'OTOL 358']",{}
47,337,758,CEEN411,1,Prerequisites: AEPH 731 and AEPH 132 or Entrance Placement Test or Permission of the Director,"['&', 'AEPH 731', 'AEPH 592']",{}
48,224,385,BIOL350,1,Prerequisite: AFRI 385 or permission of instructor.,'AFRI 385',{}
49,1123,1965,EDPC209,1,Prerequisite: MDST 639 ,'MDST 639',{}
50,1323,3112,MATH319,1,"Prerequisites: ANTH 547 or ANTH 136, ANTH 776 or equivalent, ANTH 710","['&', ['|', 'ANTH 547', 'ANTH 136'], 'ANTH 776', 'ANTH 710']",{}
51,1218,2826,INFS605D1,1,"Prerequisites: CMPL 116, CMPL 768, CMPL 652","['&', 'CMPL 116', 'CMPL 768', 'CMPL 652']",{}
52,945,1601,ECON468,1,Prerequisite(s): PUB2 253D1/D2 or permission of the instructor.,'PUB2 253D1',{}
53,481,840,CEGL393,2,Corequisite(s): CEC2 777,'CEC2 777',{}
54,885,1492,EAST352,1,Prerequisite: OTOL 220.,'OTOL 220',{}
55,921,1535,ECON230D2,1,Prerequisite: EPIB 590D1,'EPIB 590D1',{}
56,902,1513,EAST530D2,1,Prerequisite: HSEL 255D1,'HSEL 255D1',{}
57,1276,2210,EPIB637,1,"Prerequisite(s): ATOC 679, or equivalent, or permission of the instructor.",'ATOC 679',{}
58,2136,3699,MUPG671,1,Prerequisite: PRV2 705,'PRV2 705',{}
59,1514,3520,MUCO462,1,Prerequisite: ENTO 734D1/D2 or HIST 245,"['|', ['&', 'ENTO 734D1', 'ENTO 734D2'], 'HIST 245']",{}
60,772,1371,DENT215D2,1,Prerequisite: REDM 683D1,'REDM 683D1',{}
61,107,293,BIEN219,1,"Prerequisite(s): COMP 381; HSED 193 and HSED 663; CACC 441, CACC 474 and CACC 131; AEPH 546 and AEPH 793; or the equivalents of these courses","['&', 'COMP 381', 'HSED 193', 'HSED 663', 'CACC 441', 'CACC 474', 'CACC 131', 'AEPH 546', 'AEPH 793']",{}
62,2550,4442,PSYC690D2,1,Prerequisite: CCFC 546D1,'CCFC 546D1',{}
63,173,403,BIOL429,2,Corequisite: IDFC/UQAC 627 and HSED/FREN 627,"['&', ['|', 'IDFC 627', 'UQAC 627'], ['|', 'HSED 627', 'FREN 627']]",{}
64,2467,4278,POLI346,1,Prerequisite: OPTH 361 or a course in American history,'OPTH 361',{}
65,1396,2383,FINE541N2,1,Prerequisite: EDGC 454N1,'EDGC 454N1',{}
66,1093,2573,HISP326,1,"Prerequisite: Successful completion of any Survey of Literature (OBGY 121, OBGY 331, OBGY 520, OBGY 153) or permission of the instructor.  Note: Course taught in Spanish.","['|', 'OBGY 121', 'OBGY 331', 'OBGY 520', 'OBGY 153']",{}
67,299,550,BUSA651D2,1,Prerequisite: NUTR 625D1,'NUTR 625D1',{}
68,277,640,CCFA528,1,"Prerequisites:  CCCS 722, (CCCS 390 or CCCS 282), (BINF 522 or BINF 663) and (BIOE 311 or BIOE 620)","['&', 'CCCS 722', ['|', 'CCCS 390', 'CCCS 282'], ['|', 'BINF 522', 'BINF 663'], ['|', 'BIOE 311', 'BIOE 620']]",{}
69,57,136,ANTH344,1,Prerequisite: ACCT 584 or ACCT 174 or ACCT 181 or permission of instructor.,"['|', 'ACCT 584', 'ACCT 174', 'ACCT 181']",{}
70,1684,2944,ISLA555,1,Prerequisite(s): PLNT 407D1/D2 or permission of the instructor.,'PLNT 407D1',{}
71,927,1551,ECON318,1,Prerequisite: MUSR 633.,'MUSR 633',{}
72,1233,2139,ELEC403,1,Prerequisite: IGFS 427.,'IGFS 427',{}
73,632,1102,CIVE584,1,Prerequisite: CHEE 369 or Permission of Instructor.,'CHEE 369',{}
74,839,1953,EDKP661,1,Prerequisites: AECH 412 AND CCTR 379 or equivalent.,"['&', 'AECH 412', 'CCTR 379']",{}
75,287,671,CCFC521,1,Prerequisite(s): (CLAS 514 or CPDV 320 or CPDV 206) and HSSM 267 or Departmental Approval,"['&', ['|', 'CLAS 514', 'CPDV 320', 'CPDV 206'], 'HSSM 267']",{}
76,546,951,CHEE797,1,Prerequisite: CTPT 189 ,'CTPT 189',{}
77,1234,2140,ELEC404,1,Prerequisite: CFIN 121.,'CFIN 121',{}
78,282,521,BTEC625,1,Prerequisite: CMPL 701.,'CMPL 701',{}
79,403,715,CCTR544,1,Prerequisites: MUEN 453,'MUEN 453',{}
80,240,538,BUSA600,1,"Prerequisite(s): CIVE 637, CIVE 785, CIVE 517, GERM 637, GERM 785, GERM 517, EDPH 637, EDPH 785","['&', 'CIVE 637', 'CIVE 785', 'CIVE 517', 'GERM 637', 'GERM 785', 'GERM 517', 'EDPH 637', 'EDPH 785']",{}
81,96,263,ATOC515,1,"Prerequisite (Undergraduate): SOCI 244, SOCI 230, a previous course in fluid dynamics (such as EDKP 647), or permission of instructor","['&', 'SOCI 244', 'SOCI 230', 'EDKP 647']",{}
82,1520,2721,HIST565D2,1,Prerequisite: POTH 736D1,'POTH 736D1',{}
83,208,458,BIOS602,1,"Prerequisites: Permission of instructor.  CMS2 179 and CMIS 540, or their equivalents.","['&', 'CMS2 179', 'CFIN 540']",{}
84,857,1464,DENT585J3,1,Prerequisite: MHEC 364J2,'MHEC 364J2',{}
85,2123,3685,MUPG542,1,Prerequisite: ENTO 524,'ENTO 524',{}
86,547,952,CHEE798,1,Prerequisite: LACS 513,'LACS 513',{}
87,610,1069,CIVE319,2,Corequisite: MGMT 256,'MGMT 256',{}
88,64,144,ANTH413,1,Prerequisite: NSCI 419 or NSCI 177 or NSCI 296 or NSCI 268 or NSCI 662 or permission of instructor,"['|', 'NSCI 419', 'NSCI 177', 'NSCI 296', 'NSCI 268', 'NSCI 662']",{}
89,2439,4217,PHYS352,1,Prerequisite: MUMT 386.,'MUMT 386',{}
90,612,1532,ECON221,2,Corequisites: CEEN 163 and CEEN 170 or CEEN 272D1/D2 or CEEN 579D1/D2.,"['|', ['&', 'CEEN 163', 'CEEN 170'], 'CEEN 272D1', 'CEEN 272D2', 'CEEN 579D1', 'CEEN 579D2' ]",{}
91,37,104,ANSC312,1,Prerequisite(s): BMDE 550 or BMDE 296 or EDUM 449,"['|', 'BMDE 550', 'BMDE 296', 'EDUM 449']",{}
92,1408,2396,FINE681,1,Prerequisite: CCLW 451.,'CCLW 451',{}
93,2146,3714,MUSP171,1,Prerequisite: MUCT 125,'MUCT 125',{}
94,1915,3363,MIME421,1,Prerequisites: ANSC 215 and instructor permission,'ANSC 215',{}
95,1457,2515,GEOG698N2,1,Prerequisite: MUMT 148N1,'MUMT 148N1',{}
96,78,188,ARCH355,1,Prerequisites: CPD2 798 and CPD2 759,"['&', 'CPD2 798', 'CPD2 759']",{}
97,1664,2913,ISLA360,1,Prerequisite: RELG 659 or permission of instructor.,'RELG 659',{}
98,586,1036,CHLC401J2,1,Prerequisite: AEHM 394J1,'AEHM 394J1',{}
99,1109,2590,HISP453,1,"Prerequisite: Successful completion of any Survey of Literature (PHIL 580, PHIL 297, PHIL 695, PHIL 488) or permission of the instructor. Note: Course taught in Spanish.","['|', 'PHIL 580', 'PHIL 297', 'PHIL 695', 'PHIL 488']",{}
100,797,1397,DENT318J2,1,Prerequisite: CMSC 735J1,'CMSC 735J1',{}
