index,course,req_type,requisite,object_tree,json_tree
2857,"INFS690",1,"Prerequisite: INFS 601 and GLIS 601.","[]","{}"
2876,"INSY448",1,"Prerequisite(s): MGCR 331, INSY 336 or permission of the instructor and approval of the BCom ProgramOffice.","[]","{}"
2883,"INSY669",1,"Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2884,"INSY670",1,"Prerequisites: (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2885,"INSY671",1,"Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2886,"INSY672",1,"Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2887,"INSY673",1,"Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2888,"INSY695",1,"Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
2894,"IPEA503",1,"Prerequisites: IPEA 500, IPEA 501, IPEA 502, or with permission from instructor.","[]","{}"
2899,"ISLA310",1,"Prerequisites::Either ISLA 200 or ISLA 210.","[]","{}"
2900,"ISLA322",1,"Prerequisite: ISLA 221D1/D2 or ISLA 521D1/D2 or placement test or permission of the Institute.","[]","{}"
2901,"ISLA322D1",1,"Prerequisite: ISLA 221D1/D2 or ISLA 521D1/D2 or placement test or permission of the Institute.","[]","{}"
2902,"ISLA322D2",1,"Prerequisite:ISLA  322D1, ISLA 221D1/D2 or ISLA 521D1/D2 or placement test or permission of the Institute.","[]","{}"
2904,"ISLA333D1",1,"Prerequisite: ISLA 232D1/D2 or ISLA 532D1/D2 or permission of the Institute.","[]","{}"
2905,"ISLA333D2",1,"Prerequisite: ISLA 333D1, ISLA 232D1/D2 or ISLA 532D1/D2 or permission of the Institute.","[]","{}"
2907,"ISLA342D1",1,"Prerequisite: ISLA 241D1/D2 or ISLA 541 D1/D2, placement test, or permission of the instructor.","[]","{}"
2908,"ISLA342D2",1,"Prerequisite: ISLA 342D1 and ISLA 241D1/D2 or ISLA 541D1/D2 or placement test or permission of the instructor.","[]","{}"
2910,"ISLA352D1",1,"Prerequisite: ISLA 251D1/D2 or ISLA 551D1/D2 or placement test or permission of the instructor.","[]","{}"
2923,"ISLA421",1,"Prerequisite(s): ISLA 200 or ISLA 210 or permission of the instructor.","[]","{}"
2924,"ISLA423D1",1,"Prerequisite: ISLA 322D1/D2 or ISLA 322 or ISLA 522D1/D2 or ISLA 522 or placement test or permission of the instructor.","[]","{}"
2926,"ISLA430",1,"Prerequisite(s): Either ISLA 200 or ISLA 350 or permission of instructor.","[]","{}"
2927,"ISLA434D1",1,"Prerequisite: ISLA 333D1/D2 or ISLA 533D1/D2 or permission of the instructor.","[]","{}"
2929,"ISLA443D1",1,"Prerequisite: ISLA 342D1/D2 or ISLA 542D1/D2 or placement test or permission of the instructor.","[]","{}"
2931,"ISLA488",1,"Prerequisite(s): ISLA 200, ISLA 210, or permission of instructor.","[]","{}"
2934,"ISLA515",1,"Prerequisite(s): Either ISLA 200 or ISLA 350 or permission of instructor.","[]","{}"
2936,"ISLA524",1,"Prerequisite: ISLA 423D1/D2 or ISLA 523D1/D2 or ISLA 623D1/D2 or placement test or permission of the instructor","[]","{}"
2938,"ISLA535D1",1,"Prerequisites: ISLA 434D1/D1 or ISLA 534D1/D2 or ISLA 634D1/D2 or placement test or permission of the instructor.","[]","{}"
2940,"ISLA545",1,"Prerequisite: ISLA 443D1/D2, or ISLA 543, or ISLA 544, or ISLA 643D1/D2, or placement test, or permission of instructor.","[]","{}"
2942,"ISLA553",1,"Prerequisite: ISLA 552D1, ISLA 552D2 or equivalent.","[]","{}"
2948,"ISLA622",1,"Prerequisite: ISLA 621D1/D2 or ISLA 521D1/D2 or ISLA 221D1/D2 or permission of the instructor.","[]","{}"
2949,"ISLA622D1",1,"Prerequisite: ISLA 621D1/D2 or ISLA 521D1/D2 or ISLA 221D1/D2 or permission of the instructor.","[]","{}"
2951,"ISLA623",1,"Prerequisite: ISLA 622 or ISLA 622D1/D2 or ISLA 522 or ISLA 522D1/D2 or ISLA 322 or ISLA 322D1/D2 or permission of the Institute.","[]","{}"
2952,"ISLA623D1",1,"Prerequisite: ISLA 622 or ISLA 622D1/D2 or ISLA 522 or ISLA 522D1/D2 or ISLA 322 or ISLA 322D1/D2 or permission of the Institute.","[]","{}"
2957,"ISLA634D1",1,"Prerequisites: ISLA 633D1/D2 or ISLA 533D1/D2 or ISLA 333D1/D2 or permission of the Institute.","[]","{}"
2960,"ISLA642D1",1,"Prerequisites: ISLA 641D1/D2 or ISLA 541D1/D2 or ISLA 241D1/D2 or permission of the instructor.","[]","{}"
2962,"ISLA643D1",1,"Prerequisite: ISLA 642D1/D2 or ISLA 542D1/D2 or ISLA 342D1/D2 or permission of the instructor.","[]","{}"
2965,"ISLA652D1",1,"Prerequisites: ISLA 651D1/D2 or ISLA 551D1/D2 or ISLA 251D1/D2 or permission of the Institute.","[]","{}"
2971,"ITAL216",1,"Prerequisite: ITAL 205D1/ITAL 205D2 or ITAL 206 or permission of the Department","[]","{}"
2972,"ITAL250",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2973,"ITAL255",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2974,"ITAL260",1,"Prerequisite(s): ITAL 215 or ITAL 216 or permission of the instructor.","[]","{}"
2975,"ITAL265",1,"Prerequisite: ITAL 215 or ITAL 216","[]","{}"
2976,"ITAL270",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2977,"ITAL281",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2978,"ITAL290",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2979,"ITAL295",1,"Prerequisite: ITAL 215D1/D2 or 216 or permission of instructor","[]","{}"
2980,"ITAL356",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
2981,"ITAL360",1,"Prerequisite: ITAL 210D1/D2, ITAL 215D1/D2, ITAL 216, or permission of instructor","[]","{}"
2982,"ITAL362",1,"Prerequisites: ITAL 215D1/D2, ITAL 216 or equivalent","[]","{}"
2983,"ITAL444",1,"Prerequisite: ITAL 215D1/ITAL 215D2, ITAL 216, or equivalent","[]","{}"
3006,"JWST340D1",1,"Prerequisite: JWST 200 or JWST 320 or permission of the Hebrew Language Coordinator ","[]","{}"
3013,"JWST481",1,"Prerequisite: JWST 380D1 and JWST 380D2; or permission of the instructor.","[]","{}"
3023,"LAWG300",1,"Prerequisites: PRV1 144 or PRV4 144 or permission of instructor.","[]","{}"
3034,"LING325",1,"Prerequisite: LING 200 or LING 201 or permission of the instructor","[]","{}"
3036,"LING345",1,"Prerequisites: COMP 250, and MATH 240; or permission of the instructor.","[]","{}"
3037,"LING350",1,"Prerequisite: LING 200 or LING 201 ","[]","{}"
3040,"LING360",1,"Prerequisites: LING 201 and PHIL 210","[]","{}"
3042,"LING410",1,"Prerequisites: LING 330 and LING 331 and LING 371, or permission of instructor.","[]","{}"
3043,"LING411",1,"Prerequisites: LING 331 and LING 371 or permission of instructor.","[]","{}"
3044,"LING415",1,"Prerequisites: LING 330, LING 331 and LING 371.","[]","{}"
3045,"LING417",1,"Prerequisites: LING 360 and LING 371 and permission of instructor.","[]","{}"
3046,"LING418",1,"Prerequisites: LING 331, LING 371 or permission of instructor.","[]","{}"
3047,"LING419",1,"Prerequisites: Two of LING 331, LING 360, LING 371, LING 440.","[]","{}"
3048,"LING425",1,"Prerequisites: LING 330 and LING 320 or permission of instructor.","[]","{}"
3049,"LING440",1,"Prerequisite: LING 330 and LING 371, or permission of the instructor","[]","{}"
3050,"LING445",1,"Prerequisite(s): COMP 250 and MATH 240 or permission of instructor.","[]","{}"
3051,"LING450",1,"Prerequisites: LING 201 and either LING 330 or LING 331, or permission of instructor.","[]","{}"
3053,"LING455",1,"Prerequisite: LING 301 or LING 371.","[]","{}"
3055,"LING461",1,"Prerequisites: LING 360 or PHIL 210 or permission of instructor.","[]","{}"
3058,"LING485",1,"Prerequisite: LING 331 or LING 370 or LING 371 or permission of instructor.","[]","{}"
3060,"LING521",1,"Prerequisites: LING 330 and LING 320.","[]","{}"
3061,"LING530",1,"Prerequisites: LING 201 and LING 330 or permission of instructor","[]","{}"
3063,"LING565",1,"Prerequisites: LING 360 and PHIL 210 or permission of the instructor.","[]","{}"
3065,"LING610",1,"Prerequisites: LING 631 and LING 671","[]","{}"
3067,"LING635",1,"Prerequisite(s): LING 631 and LING 630, or permission of instructor.","[]","{}"
3068,"LING645",1,"Prerequisites: LING 631 and LING 671 or permission of instructor.","[]","{}"
3069,"LING651",1,"Prerequisites: LING 331 or LING 631 or permission of instructor. A course in language acquisition is highly recommended.","[]","{}"
3071,"LING661",1,"Prerequisite: LING 660 or LING 671.","[]","{}"
3078,"LSCI202",1,"Prerequisites: LSCI 211 and FDSC 230 or equivalent, or permission of instructor.","[]","{}"
3083,"MATH141",1,"Prerequisites: MATH 139 or MATH 140 or MATH 150.","[]","{}"
3087,"MATH222",1,"Prerequisite: MATH 141. Familiarity with vector geometry or Corequisite: MATH 133","[]","{}"
3093,"MATH243",1,"Prerequisite: MATH 242 or MATH 254.","[]","{}"
3095,"MATH248",1,"Prerequisites: MATH 133 and MATH 222 or consent of Department.","[]","{}"
3096,"MATH249",1,"Prerequisite(s): MATH 248 or MATH 358 or equivalent.","[]","{}"
3099,"MATH255",1,"Prerequisites: MATH 242 or MATH 254 or permission of the Department","[]","{}"
3100,"MATH262",1,"Prerequisites: MATH 141, MATH 133 or equivalent.","[]","{}"
3102,"MATH264",1,"Prerequisite: MATH 262 or MATH 151 or MATH 152 or equivalent.","[]","{}"
3104,"MATH271",1,"Prerequisites: MATH 263, MATH 264.","[]","{}"
3105,"MATH308",1,"Prerequisite(s): MATH 208, one of MATH 223, MATH 236, MATH 247, MATH 251; MATH 323 or MATH 356.","[]","{}"
3106,"MATH314",1,"Prerequisites: MATH 133, MATH 222 ","[]","{}"
3109,"MATH316",1,"Prerequisites: MATH 314 or equivalent and MATH 243.","[]","{}"
3110,"MATH317",1,"Prerequisites: MATH 315 or MATH 325 or MATH 263, and COMP 202 or permission of instructor.","[]","{}"
3111,"MATH318",1,"Prerequisite(s): MATH 235 or MATH 240 or MATH 242.","[]","{}"
3112,"MATH319",1,"Prerequisites: MATH 223 or MATH 236, MATH 314 or equivalent, MATH 315","[]","{}"
3116,"MATH326",1,"Prerequisites: MATH 222, MATH 223 ","[]","{}"
3117,"MATH327",1,"Prerequisites: MATH 223 or MATH 236 or MATH 247 or MATH 251, COMP 202 or consent of instructor.","[]","{}"
3120,"MATH338",1,"Prerequisites: MATH 133, MATH 141.","[]","{}"
3121,"MATH340",1,"Prerequisites: MATH 235 or MATH 240 or MATH 242.","[]","{}"
3122,"MATH340",2,"Corequisites: MATH 223 or MATH 236.","[]","{}"
3125,"MATH350",1,"Prerequisites: MATH 235 or MATH 240 and MATH 251 or MATH 223.","[]","{}"
3126,"MATH356",1,"Prerequisite(s): MATH 243 or MATH 255, and MATH 222 or permission of the Department.","[]","{}"
3128,"MATH358",1,"Prerequisites: MATH 222, MATH 247 or MATH 251, MATH 255 or permission of the Department.","[]","{}"
3130,"MATH376",1,"Prerequisites: MATH 222, MATH 223 ","[]","{}"
3131,"MATH378",1,"Prerequisites: MATH 223 or MATH 247 or MATH 236 or MATH 251. MATH 248 or MATH 314 or MATH 358. MATH 243 or MATH 255.","[]","{}"
3132,"MATH387",1,"Prerequisites: MATH 325 or MATH 315, COMP 202 or permission of instructor.","[]","{}"
3133,"MATH387",2,"Corequisites: MATH 255 or MATH 243.","[]","{}"
3134,"MATH397",1,"Prerequisites: MATH 251 or MATH 247, COMP 202 or permission of the instructor.","[]","{}"
3136,"MATH417",1,"Prerequisites: COMP 202, and MATH 223 or MATH 236, and MATH 314 or equivalent ","[]","{}"
3137,"MATH423",1,"Prerequisites: MATH 324, and MATH 223 or MATH 236 ","[]","{}"
3138,"MATH427",1,"Prerequisites: MATH 203 or equivalent, and MATH 204 or MATH 324.","[]","{}"
3139,"MATH430",1,"Prerequisite(s): MATH 243 or MATH 255, and MATH 323 or MATH 356, and MATH 133 or equivalent.","[]","{}"
3140,"MATH437",1,"Prerequisite(s): MATH 315 or MATH 325, and MATH 326 or MATH 376, and COMP 202 or COMP 204 or COMP 208 or equivalent.","[]","{}"
3142,"MATH451",1,"Prerequisites: MATH 242 or MATH 254","[]","{}"
3145,"MATH456",1,"Prerequisites: MATH 235 and either (MATH 247 or MATH 251).","[]","{}"
3147,"MATH458",1,"Prerequisites: MATH 251 or MATH 247, and MATH 248 or MATH 314 or MATH 358","[]","{}"
3148,"MATH462",1,"Prerequisites: MATH 236, MATH 247, MATH 251, or equivalent. MATH248, MATH 314, or MATH 358. MATH 324 or MATH 357.","[]","{}"
3149,"MATH463",1,"Prerequisites: MATH 223 or MATH 247 or MATH 236 or MATH 251. MATH 248 or MATH 314 or MATH 358. MATH 243 or MATH 255. COMP 202 or COMP 204 or COMP 208 or equivalent.","[]","{}"
3152,"MATH475",1,"Prerequisites: MATH 247 or MATH 251 or equivalent, and MATH 248 or MATH 358 or equivalent, MATH 325.","[]","{}"
3153,"MATH478",1,"Prerequisites: MATH 315 or MATH 325 or MATH 263; MATH 317 or MATH 387 or COMP 350 or MECH 309; or permission of the instructor","[]","{}"
3154,"MATH488",1,"Prerequisites: MATH 251 or MATH 255 or permission of instructor ","[]","{}"
3155,"MATH517",1,"Prerequisites: COMP 202, and MATH 223 or MATH 236 and MATH 314 or equivalent.","[]","{}"
3157,"MATH523",1,"Prerequisite: MATH 423 or MATH 533 or EPIB 697.","[]","{}"
3160,"MATH527D1",1,"Prerequisites: MATH 324; MATH 223 ; MATH 208","[]","{}"
3162,"MATH527D2",1,"Prerequisites: MATH 324; MATH 223 ; MATH 208","[]","{}"
3164,"MATH533",1,"Prerequisites: MATH 357, MATH 247 or MATH 251.","[]","{}"
3165,"MATH537",1,"Prerequisite(s): MATH 325, MATH 376, and COMP 202 or COMP 204 or COMP 208 or equivalent.","[]","{}"
3166,"MATH540",1,"Prerequisites: MATH 323 or equivalent and MATH 329","[]","{}"
3167,"MATH541",1,"Prerequisites: MATH 323 and MATH 324 or equivalent","[]","{}"
3168,"MATH545",1,"Prerequisite: MATH 324 or MATH 357 or equivalent","[]","{}"
3169,"MATH547",1,"Prerequisites: MATH 356 and either MATH 247 or MATH 251.","[]","{}"
3170,"MATH552",1,"Prerequisite: MATH 350 or COMP 362 (or equivalent).","[]","{}"
3171,"MATH553",1,"Prerequisite: COMP 362 or MATH 350 or MATH 454 or MATH 487, or instructor permission.","[]","{}"
3172,"MATH555",1,"Prerequisite (Undergraduate): MATH 315 and MATH 319 or equivalent","[]","{}"
3175,"MATH558",1,"Prerequisites: MATH 223, MATH 236, MATH 247, MATH 251, or equivalent. MATH 208 or equivalent. MATH 324, MATH 357, or equivalent.","[]","{}"
3176,"MATH559",1,"Prerequisite: MATH 324, MATH 357, MATH 557, or equivalent, and MATH 208 or equivalent.","[]","{}"
3177,"MATH562",1,"Prerequisites: MATH 462 or COMP 451 or (COMP 551, MATH 222, MATH 223 and MATH 324) or ECSE 551.","[]","{}"
3178,"MATH563",1,"Prerequisites: MATH 223 or MATH 247 or MATH 236 or MATH 251. MATH 248 or MATH 314 or MATH 358. MATH 243 or MATH 255. COMP 202 or COMP 204 or COMP 208 or equivalent.","[]","{}"
3179,"MATH564",1,"Prerequisites: MATH 454, MATH 455 or equivalents","[]","{}"
3181,"MATH566",1,"Prerequisites: MATH 366 (or MATH 466), MATH 564.","[]","{}"
3185,"MATH574",1,"Prerequisites: MATH 325 and MATH 454 or permission of the instructor.","[]","{}"
3188,"MATH578",1,"Prerequisites: MATH 247 or MATH 251; and MATH 387; or permission of the instructor.","[]","{}"
3189,"MATH579",1,"Prerequisites: MATH 475 and MATH 387 or permission of the instructor.","[]","{}"
3191,"MATH581",1,"Prerequisite(s): MATH 455 or equivalent, MATH 580.","[]","{}"
3193,"MATH583",1,"Prerequisite(s): MATH 456 and MATH 576 or equivalent or permission of instructor.","[]","{}"
3194,"MATH587",1,"Prerequisite(s): MATH 356 and MATH 255 or MATH 243 or equivalent.","[]","{}"
3196,"MATH590",1,"Prerequisites: MATH 251 or MATH 255 or permission of instructor.","[]","{}"
3199,"MATH595",1,"Prerequisite(s):At least 30 credits in required or complementary courses from the Honours in Mathematics program including MATH 454 or MATH 366 or MATH 466. Additional prerequisites may be imposed by the Department of Mathematics and Statistics depending on the nature of the topic.","[]","{}"
3200,"MATH596",1,"Prerequisite(s): At least 30 credits in required or complementary courses from the Honours in Mathematics program including MATH 456 or MATH 377. Additional prerequisites may be imposed by the Department of Mathematics and Statistics depending on the nature of the topic.","[]","{}"
3202,"MATH599",1,"Prerequisites: At least 30 credits in required or complementary courses from the Honours in Mathematics program including MATH 454 and MATH 458. Additional prerequisites may be imposed by the Department of Mathematics and Statistics depending on the nature of the topic.","[]","{}"
3203,"MATH635",1,"Prerequisite: MATH 564, MATH 565, and MATH 566 ","[]","{}"
3205,"MATH680",1,"Prerequisites: MATH 556, MATH 557 or permission of instructor ","[]","{}"
3208,"MATH685D1",1,"Prerequisites: MATH 423, MATH 523, MATH 556, MATH 557. Equivalents may be substituted at instructor's discretion ","[]","{}"
3210,"MATH686",1,"Prerequisites: MATH 556, MATH 557 or permission of instructor ","[]","{}"
3214,"MDPH608",1,"Prerequisites: MDPH 614, MDPH 615.","[]","{}"
3215,"MDPH610",1,"Prerequisite: MDPH 601 or MDPH 614","[]","{}"
3220,"MECH210",1,"Prerequisites: PHYS 101 or PHYS 131 or equivalent.","[]","{}"
3221,"MECH220",1,"Prerequisites: MECH 210, MATH 262. Pre-/Co-requisite: MATH 263.","[]","{}"
3224,"MECH292",1,"Prerequisites: MECH 289 or MECH 290. Pre-/Co-requisite: CIVE 207.","[]","{}"
3225,"MECH309",1,"Prerequisites: MATH 263, MATH 271, COMP 208.","[]","{}"
3227,"MECH315",1,"Prerequisites: MECH 220, MATH 271","[]","{}"
3229,"MECH331",1,"Prerequisite: MECH 210. Pre/Co-requisites: MECH 220, MECH 240, MATH 271.","[]","{}"
3230,"MECH341",1,"Prerequisites:MATH 264 and MECH 240","[]","{}"
3231,"MECH346",1,"Prerequisites: MECH 240 or BREE 301, MECH 331 or BREE 305, MATH 271 or BREE 319","[]","{}"
3232,"MECH360",1,"Prerequisites: MECH 289 or MECH 290. Pre-/corequisite: CIVE 207.","[]","{}"
3233,"MECH362",1,"Prerequisite: MECH 261 or MECH 262 or BREE 216","[]","{}"
3234,"MECH383",1,"Prerequisites: MECH 261 or MECH 262, MATH 263.","[]","{}"
3235,"MECH393",1,"Prerequisites: (MECH 289 or MECH 290) and CIVE 207. Pre-/co-requisites: MECH 360 and MECH 292 and MECH 314 and MIME 260.","[]","{}"
3239,"MECH412",1,"Prerequisites: MECH 309, MECH 315. Pre-/Co-requisite: MECH 331","[]","{}"
3240,"MECH419",1,"Prerequisites: MECH 220, CIVE 207, MATH 264, MATH 271.","[]","{}"
3241,"MECH430",1,"Prerequisites: MECH 331 and MECH 240.","[]","{}"
3243,"MECH463D1",1,"Prerequisites: (CCOM 206 or WCOM 206) and MECH 393.","[]","{}"
3244,"MECH463D2",1,"Prerequisites: MECH 463D1, (CCOM 206 or WCOM 206) and MECH 393.","[]","{}"
3248,"MECH510",1,"Prerequisites: MATH 271 and MECH 315","[]","{}"
3249,"MECH513",1,"Prerequisite: MECH 412 or MECH 419.","[]","{}"
3250,"MECH515",1,"Prerequisites: MECH 341, MECH 430.","[]","{}"
3253,"MECH531",1,"Prerequisite: MECH 412 or MECH 419 or Permission of the Instructor","[]","{}"
3256,"MECH534",1,"Prerequisite (Undergraduate): MECH 331, MECH 341.","[]","{}"
3260,"MECH539",1,"Prerequisite: MECH 309 or MATH 317, MECH 533.","[]","{}"
3261,"MECH542",1,"Prerequisite (Undergraduate): MECH 220. Corequisite: MECH 412 or MECH 419","[]","{}"
3264,"MECH546",1,"Prerequisites: MECH 315 or MECH 419, and MECH 321, or instructor's permission.","[]","{}"
3265,"MECH547",1,"Prerequisites: MECH 210, MIME 260 or MIME 261, or permission of instructor","[]","{}"
3266,"MECH548",1,"Prerequisites: MECH 210, MIME 260 or MIME 261, or permission of instructor","[]","{}"
3267,"MECH550",1,"Prerequisite: MECH 315 or MECH 419","[]","{}"
3268,"MECH551",1,"Prerequisite: MECH 315 or MECH 419","[]","{}"
3269,"MECH553",1,"Prerequisites: MECH 309, MECH 321, (MECH 315 or MECH 419)","[]","{}"
3270,"MECH559",1,"Prerequisite: MATH 264 and MECH 309","[]","{}"
3272,"MECH561",1,"Prerequisite (Undergraduate): MECH 321 and (MECH 315 or MECH 419)","[]","{}"
3274,"MECH563",1,"Prerequisites: CHEE 314 or MECH 331 or permission of instructor","[]","{}"
